0.29899,0.26853,0.0020839,0.037643,0.012814,0.05108,0.08883,0.52444,-0.12183,0.28113,1.3079,0.41668,0.0002121,0.055837,0.0093794,0.09459,-0.01784,1
0.20358,0.3835,0.019749,0.032808,0.011775,0.034879,0.72864,0.2169,-0.1371,0.25835,0.775,0.26811,0.0064438,0.054201,0.011365,0.040967,0.2707,1
0.099819,0.34969,0.018422,0.043654,0.0076348,0.043345,0.62425,0.29508,-0.19143,0.20676,0.94868,0.49667,0.00095217,0.062418,0.0043765,0.063161,-0.0024923,1
0.22842,0.20489,0.022294,0.046546,0.0096636,0.047211,0.014141,0.37961,-0.19062,0.23477,0.96313,0.49497,0.020727,0.06384,0.0042311,0.049968,-0.19521,1
0.16611,0.31635,0.016134,0.047443,0.0097463,0.054103,0.49095,0.30695,-0.17076,0.23173,1.0572,0.46309,0.022498,0.063826,0.017287,0.061353,0.14785,1
0.010517,0.12823,0.024037,0.051572,0.0057756,0.039051,0.06662,0.20288,-0.29319,0.14704,0.43227,0.28814,0.016262,0.045166,0.0058119,0.036145,-0.022736,1
0.0078158,0.17414,0.0036159,0.027941,0.0082936,0.023002,0.28333,0.18049,-0.36234,0.097382,0.77906,0.45567,0.010509,0.038402,0.0036375,0.023238,-0.17977,1
0.055231,0.087169,0.0021453,0.024607,0.0052064,0.032471,0.12557,0.11846,-0.40226,0.075855,0.53133,0.37434,0.0010877,0.021262,0.0012478,0.02546,0.067536,1
0.04598,0.044622,0.0015422,0.02,0.0031768,0.024638,0.066802,0.052478,-0.46531,0.056119,0.30011,0.27384,0.002832,0.012958,0.0015667,0.014409,-0.23771,1
0.19774,0.26314,0.0093413,0.041909,0.019111,0.049313,0.39194,0.2478,-0.23766,0.23492,0.40655,0.40959,0.0064768,0.042084,0.032739,0.05271,-0.74069,1
0.34326,0.34484,0.0032948,0.028253,0.0030726,0.029921,0.67959,0.076321,-0.17795,0.32886,0.34426,0.3651,0.00039385,0.026424,0.0019784,0.023951,-0.31056,1
0.27635,0.36079,0.00045099,0.032951,0.020691,0.071836,0.11777,0.70767,-0.14635,0.3047,0.98971,0.50192,0.0086339,0.045502,0.0063673,0.12101,-0.11532,1
0.25127,0.44695,0.0021872,0.028344,0.0078146,0.045834,0.84473,0.27334,-0.002477,0.29995,1.1961,0.35957,0.0026547,0.033631,0.0091355,0.060637,0.25762,1
0.024015,0.16878,0.034726,0.036862,0.00053276,0.055122,0.19061,0.25592,0.12059,0.14225,0.74904,0.54835,0.0034833,0.054782,0.014925,0.071084,0.095234,1
0.13276,0.22639,0.028106,0.046585,0.002886,0.043814,0.3597,0.21078,0.064342,0.19594,0.67062,0.46016,0.017483,0.057411,0.0076211,0.06015,-0.21058,1
0.0054342,0.24908,0.0052901,0.056753,0.01818,0.043797,0.099388,0.43391,-0.063282,0.1536,1.0902,0.48722,0.013921,0.078693,0.0077867,0.068053,-0.31537,1
0.025234,0.41102,0.010238,0.061136,0.0030663,0.052912,0.69604,0.42019,-0.08498,0.21078,0.85554,0.446,0.0055107,0.090055,0.0013861,0.06896,-0.26238,1
0.030507,0.19291,0.026143,0.050685,0.022152,0.052785,0.092211,0.36456,-0.25879,0.14947,0.67635,0.37659,0.0055463,0.066887,0.0072733,0.079128,-0.088591,1
0.093315,0.13533,0.013113,0.02819,0.0047253,0.038803,0.21772,0.14546,-0.30295,0.12648,0.50362,0.30221,0.0046424,0.03216,0.0019242,0.026147,-0.25205,1
0.013808,0.087324,0.0026769,0.019585,0.014905,0.02036,0.14383,0.083268,-0.44507,0.070518,0.31717,0.18008,0.0016198,0.015942,0.0085305,0.0178,-0.65702,1
0.045891,0.082466,0.0029905,0.03012,0.0075383,0.035479,0.1008,0.071832,-0.52917,0.083694,0.28911,0.20602,0.008648,0.024736,0.0016801,0.035289,-0.019812,1
0.19255,0.21558,0.01069,0.034891,0.0050042,0.035633,0.35072,0.18017,-0.25804,0.20322,0.7485,0.58765,0.019325,0.037344,0.011243,0.046582,-0.30119,1
0.15658,0.52069,0.0095998,0.054791,0.020502,0.060923,0.92063,0.47677,-0.10609,0.29066,1.0663,0.47607,0.0076724,0.081218,0.0069147,0.11417,-0.15067,1
0.25772,0.42826,0.0047585,0.0456,0.00062071,0.047265,0.7421,0.41521,-0.05014,0.29625,1.1843,0.37506,0.0045392,0.067854,0.011434,0.067531,-0.27382,1
0.053948,0.38334,0.01133,0.049818,0.035822,0.075268,0.62277,0.37166,0.29114,0.23711,0.79166,0.42445,0.0035994,0.059065,0.027573,0.096954,0.037717,1
0.11488,0.31817,0.0059317,0.044664,0.013518,0.047832,0.56332,0.24111,0.25827,0.19871,0.89698,0.39771,0.0095541,0.053343,0.013578,0.061629,-0.21691,1
0.086209,0.13555,0.019231,0.040022,0.012077,0.044527,0.11527,0.2103,0.079169,0.13557,0.76433,0.43514,0.010404,0.059705,0.011376,0.053783,0.28178,1
0.052935,0.31183,0.020645,0.045365,0.013411,0.044354,0.55323,0.26039,0.055052,0.18443,0.86989,0.50713,0.011525,0.070866,0.010233,0.066256,0.17893,1
0.11835,0.14244,0.013113,0.05732,0.010746,0.039578,0.17611,0.16054,-0.099174,0.15933,0.53672,0.29419,0.012333,0.048695,0.0058914,0.049915,-0.12369,1
0.10954,0.15871,0.014066,0.056088,0.01508,0.063789,0.071284,0.21301,-0.20493,0.18962,0.53237,0.25476,0.0098902,0.071335,0.011043,0.04851,-0.19295,1
0.082172,0.13983,0.010586,0.049989,0.0056135,0.042037,0.12301,0.1797,-0.3811,0.12912,0.66442,0.45194,0.011301,0.057714,0.019666,0.043132,-0.84077,1
0.21541,0.30596,0.029281,0.056975,0.011266,0.054601,0.40455,0.34904,-0.38,0.27881,0.61066,0.37582,0.032795,0.072809,0.0040421,0.065587,0.036561,1
0.043895,0.33294,0.018478,0.038937,0.0071978,0.046101,0.45118,0.47953,-0.33891,0.17714,1.2491,0.34104,0.012677,0.064241,0.0043786,0.085939,0.21399,1
0.09353,0.22432,0.028955,0.047081,0.015783,0.068354,0.23114,0.28193,-0.18016,0.20224,0.77258,0.47401,0.030178,0.049558,0.011104,0.092653,-0.028854,1
0.17092,0.47562,0.032469,0.05218,0.022771,0.056283,0.9052,0.24175,-0.03255,0.28974,0.73566,0.55126,0.011093,0.057933,0.0019787,0.083176,-0.19194,1
0.13285,0.32061,0.010921,0.053367,0.015805,0.063349,0.28496,0.52856,0.18974,0.21287,1.1734,0.59451,0.025285,0.075806,0.023002,0.095161,-0.24556,1
0.052202,0.47045,0.0018516,0.056282,0.0019449,0.055157,0.84657,0.37544,0.20436,0.24142,1.1016,0.3769,0.013376,0.076969,0.017069,0.079197,-0.19918,1
0.045634,0.4401,0.0023099,0.032319,0.013161,0.049577,0.81077,0.31458,0.14251,0.22447,0.86992,0.45035,0.006644,0.044634,0.014348,0.064412,0.18042,1
0.25019,0.22215,0.0002898,0.037596,0.00060548,0.043507,0.35452,0.21282,0.068606,0.23972,0.94397,0.32721,0.013309,0.052221,0.01875,0.048102,0.36346,1
0.20155,0.15713,0.0035696,0.036817,0.033265,0.052633,0.062146,0.24846,-0.072911,0.23224,0.62157,0.31598,0.0011271,0.056778,0.026124,0.044679,-0.78595,1
0.045635,0.17673,0.0028462,0.049034,0.010433,0.043417,0.040262,0.30713,-0.3225,0.11649,0.98769,0.56079,0.00053851,0.064378,0.02233,0.05424,-0.38039,1
0.23085,0.24405,0.015598,0.053815,9.5432e-05,0.045454,0.36459,0.24482,-0.31798,0.24466,0.94175,0.28139,0.028265,0.062807,0.0081469,0.053455,-0.42755,1
0.14581,0.22358,0.01371,0.055398,0.01568,0.057888,0.2759,0.31491,-0.39297,0.1913,0.84313,0.38673,0.001485,0.076344,0.020441,0.08439,0.21496,1
0.0054029,0.12636,0.0060546,0.036231,0.01119,0.036482,0.10703,0.22908,-0.62,0.076667,0.40877,0.37025,0.00023567,0.056403,0.0020916,0.04102,0.013689,1
0.013523,0.21681,0.03112,0.044175,0.015251,0.038989,0.34066,0.2307,-0.34761,0.15008,0.51029,0.33362,0.012043,0.057823,0.0023861,0.043531,0.16068,1
0.21388,0.22719,0.051078,0.058087,0.019928,0.056482,0.26177,0.24529,-0.14782,0.287,0.55952,0.38369,0.022672,0.084314,0.030909,0.055958,-0.50659,1
0.17695,0.61543,0.036469,0.05705,0.0022806,0.069251,1.0815,0.53712,-0.035812,0.35536,0.88221,0.37303,0.0090029,0.089546,0.028083,0.11721,0.39321,1
0.19637,0.52122,0.013724,0.063102,0.0087268,0.065348,0.91924,0.36078,0.029159,0.32758,0.80022,0.50206,0.034371,0.065158,0.041441,0.081999,0.37649,1
0.54106,0.15964,0.0040062,0.054809,0.011121,0.066742,0.03996,0.24729,0.068798,0.45938,0.70576,0.56957,0.026098,0.058758,0.00862,0.073181,0.10322,1
0.34278,0.12874,0.011416,0.048729,0.030329,0.055939,0.067818,0.13625,0.029504,0.32219,0.44361,0.34561,0.020699,0.059722,0.021822,0.048439,-0.5484,1
0.12574,0.28984,0.013043,0.059257,0.011867,0.056326,0.37714,0.28688,-0.19504,0.21563,0.89744,0.5978,0.039301,0.067328,0.022062,0.068666,-0.11765,1
0.012737,0.2295,0.017172,0.054447,0.0004306,0.057885,0.092763,0.42318,-0.26352,0.13778,1.0808,0.34252,0.01736,0.076256,0.014293,0.095686,-0.24922,1
0.081383,0.39852,0.00035834,0.05781,0.0088261,0.044344,0.74969,0.25731,-0.28789,0.2126,0.68748,0.39314,0.0070628,0.080496,0.003745,0.067625,0.039678,1
0.03492,0.28298,0.0073915,0.047826,0.028443,0.062534,0.37079,0.42459,-0.5242,0.17314,0.57231,0.32348,0.0031879,0.076227,0.0059293,0.10406,0.27692,1
0.013091,0.27912,0.024121,0.038998,0.0040947,0.037761,0.4131,0.37278,-0.38489,0.1544,0.7312,0.36412,0.0076378,0.059793,0.00090201,0.056082,0.52849,1
0.25135,0.4785,0.035717,0.057591,0.031293,0.081726,0.69705,0.50691,-0.15481,0.3796,0.8366,0.44493,0.028292,0.083206,0.051023,0.1069,0.81334,1
0.4884,0.27679,0.037153,0.072426,0.025523,0.086056,0.43171,0.23091,-0.0046604,0.47317,0.39455,0.34248,0.032261,0.065356,0.0089574,0.072209,-0.308,1
0.38635,0.27274,0.026467,0.057301,0.043627,0.070857,0.38154,0.37189,-0.12491,0.38224,0.46223,0.4078,0.0012365,0.065113,0.0095464,0.062992,-0.41548,1
0.049107,0.4851,0.0025259,0.079071,0.023063,0.071381,0.76413,0.38369,-0.10049,0.29981,0.87278,0.28932,0.039773,0.092112,0.045219,0.068757,-1.0337,1
0.083263,0.43734,0.01362,0.081876,0.017429,0.088717,0.24977,0.80753,-0.088945,0.24888,1.4003,0.37493,0.006705,0.11542,0.0042091,0.16251,0.16704,1
0.015098,0.42488,0.012896,0.060028,0.013334,0.062399,0.76201,0.34032,-0.26664,0.21727,0.94455,0.39973,0.0087817,0.08173,0.017648,0.093652,0.19457,1
0.1192,0.17466,0.011943,0.061923,0.035398,0.082869,0.019943,0.2758,-0.43512,0.19056,0.62849,0.44596,0.026874,0.07353,0.0078004,0.10111,-0.020684,1
0.14275,0.19509,0.016502,0.051426,0.0069677,0.067597,0.28105,0.19055,-0.37758,0.19014,0.27488,0.34342,0.027278,0.041294,0.015337,0.041714,0.3933,1
0.25982,0.34497,0.024222,0.05341,0.0065296,0.054692,0.54716,0.29875,-0.32696,0.30173,0.66785,0.52399,0.037839,0.061076,0.0054738,0.057892,-0.52,1
0.086175,0.59625,0.022787,0.074477,0.021774,0.077381,1.1076,0.30294,-0.21826,0.32724,0.98031,0.45985,0.013077,0.092444,0.042939,0.0926,-0.38079,1
0.2063,0.52041,0.020193,0.095192,0.012956,0.08428,0.71353,0.72515,-0.075505,0.33131,1.1953,0.43048,0.022018,0.14036,0.013044,0.14076,0.084739,1
0.011898,0.47949,0.042853,0.099601,0.010174,0.10771,0.61204,0.6029,0.02046,0.32743,1.1285,0.48149,0.026922,0.12416,0.043068,0.16376,0.093883,1
0.11266,0.59982,0.05001,0.093414,0.038155,0.10201,0.99715,0.51288,-0.04309,0.39682,0.75104,0.38829,0.021607,0.12863,0.049019,0.13095,-0.59275,1
0.052714,0.15755,0.028588,0.059019,0.044276,0.07693,0.12569,0.20468,-0.64941,0.21029,0.098286,0.13936,0.015083,0.046931,0.019513,0.06871,0.21081,1
0.1323,0.24464,0.0095137,0.062254,0.013618,0.04788,0.28148,0.29192,-0.40978,0.20011,0.7576,0.61636,0.020033,0.074779,0.027462,0.052152,-0.6734,1
0.10149,0.57657,0.018735,0.061994,0.018097,0.10542,0.63587,0.93937,-0.36064,0.32092,1.0054,0.32958,0.020721,0.09697,0.022319,0.16982,0.026171,1
0.02829,0.91224,0.054664,0.10781,0.028696,0.10585,1.672,0.67103,-0.097641,0.48649,0.95705,0.44112,0.028007,0.18107,0.025473,0.15154,0.21603,1
0.11923,0.53584,0.023082,0.13769,0.0059769,0.14666,0.58292,0.69123,0.23376,0.38424,0.91507,0.48583,0.019333,0.16566,0.053315,0.18932,-0.40074,1
0.23925,0.26048,0.094278,0.093843,0.049347,0.09409,0.18246,0.38355,-0.066283,0.4149,0.32685,0.30284,0.011641,0.10625,0.03027,0.12801,0.25458,1
0.0031208,0.1217,0.020683,0.048925,0.043038,0.075472,0.045585,0.23216,-0.63663,0.19334,0.07793,0.070298,0.0038071,0.053664,0.0026618,0.068578,-0.0693,1
0.0011642,0.22704,0.01682,0.059234,0.0072675,0.052996,0.20732,0.40435,-0.50581,0.13533,0.5966,0.51655,0.0031281,0.085868,0.001432,0.08409,0.21943,1
0.033531,0.31503,0.025402,0.070202,0.004002,0.08927,0.24264,0.55692,-0.53655,0.19562,0.64335,0.41269,0.0034783,0.11067,0.023368,0.12112,-0.09158,1
0.27341,0.75102,0.085046,0.20487,0.07785,0.18581,1.1765,0.76313,0.073767,0.64574,0.69371,0.38562,0.0044037,0.26592,0.02013,0.25568,-0.16181,1
0.232,0.50564,0.0092995,0.15644,0.012095,0.19422,0.063948,0.95908,0.62889,0.43638,0.51611,0.33581,0.0072951,0.1898,0.0082076,0.25621,0.1901,1
0.023625,0.21746,0.061229,0.11085,0.10995,0.14472,0.065149,0.36057,-0.27684,0.45891,0.15439,0.16149,0.0066203,0.13662,0.0050728,0.14364,-0.089123,1
0.14586,0.47908,0.09965,0.20444,0.10621,0.19958,0.18951,0.81096,-0.1919,0.63867,0.31976,0.25416,0.033887,0.23533,0.00092424,0.25357,0.23351,1
0.01271,0.47699,0.025487,0.23683,0.065008,0.26545,0.17682,0.84571,0.52676,0.62812,0.25783,0.24689,0.028886,0.22755,0.0077074,0.26781,0.11124,1
0.036205,0.30352,0.071139,0.21678,0.048797,0.16718,0.055735,0.5626,-0.38336,0.32601,0.18128,0.18248,0.018577,0.19727,0.0075524,0.17999,-0.11607,1
0.12294,0.1714,0.016416,0.03062,0.001355,0.025003,0.29235,0.13234,-0.3344,0.1452,0.43204,0.39831,0.018076,0.030152,0.0050972,0.022053,-0.36538,1
0.064914,0.10244,0.0060954,0.022921,0.0031804,0.028899,0.14652,0.1012,-0.37876,0.08473,0.54983,0.50029,0.01438,0.023674,0.0020714,0.028078,0.057932,1
0.067395,0.092344,0.007187,0.01972,0.0032417,0.022357,0.14055,0.083425,-0.42383,0.084081,0.36473,0.32794,0.010834,0.020775,0.00468,0.019145,0.069325,1
0.045846,0.085922,0.0022944,0.033786,0.0078229,0.032674,0.083161,0.10938,-0.34873,0.078945,0.3411,0.29671,0.0024084,0.027033,0.013198,0.02752,-0.54935,1
0.26174,0.31825,0.0070579,0.02229,0.0057405,0.03402,0.60301,0.14703,-0.23512,0.26704,0.67665,0.59094,0.011873,0.025297,0.019341,0.035912,-0.72417,1
0.25282,0.21154,0.019175,0.031976,0.00024053,0.033436,0.25939,0.32344,-0.21787,0.24091,0.89984,0.44587,0.013127,0.04537,0.0077717,0.051001,-0.12512,1
0.1737,0.12638,0.015199,0.03109,0.014786,0.025632,0.08019,0.22137,-0.31205,0.17321,0.53199,0.31217,0.0074555,0.044295,0.012298,0.026151,1.0887,1
0.072861,0.15508,0.010361,0.031446,0.0080662,0.043138,0.1705,0.25616,-0.28699,0.11865,0.5197,0.42651,0.00029279,0.043714,0.0061458,0.043902,0.00054952,1
0.056861,0.14639,0.019939,0.031983,0.01342,0.03402,0.19633,0.21105,-0.41588,0.13164,0.24173,0.15961,0.003832,0.037616,0.0021185,0.024382,0.047945,1
0.10994,0.074468,0.02093,0.040232,0.00057039,0.033334,0.00086853,0.082258,-0.39361,0.14508,0.2237,0.19679,0.016875,0.027952,0.0019321,0.022214,0.0099446,1
0.08674,0.041673,0.008951,0.02098,0.0059391,0.033209,0.013517,0.037685,-0.42531,0.096186,0.23652,0.16325,0.010137,0.01884,0.0019653,0.014754,0.38282,1
0.047544,0.08447,0.0025638,0.02814,0.0048608,0.025637,0.095457,0.099395,-0.41844,0.07807,0.30057,0.33641,0.0078747,0.020343,0.012727,0.026792,-0.71761,1
0.29214,0.31012,0.0016459,0.02187,0.017573,0.03869,0.59738,0.11606,-0.23549,0.2875,0.46398,0.3849,0.001551,0.020655,0.022058,0.038627,-0.61305,1
0.29899,0.26853,0.0020839,0.037643,0.012814,0.05108,0.08883,0.52444,-0.12183,0.28113,1.3079,0.41668,0.0002121,0.055837,0.0093794,0.09459,-0.01784,1
0.20358,0.3835,0.019749,0.032808,0.011775,0.034879,0.72864,0.2169,-0.1371,0.25835,0.775,0.26811,0.0064438,0.054201,0.011365,0.040967,0.2707,1
0.099819,0.34969,0.018422,0.043654,0.0076348,0.043345,0.62425,0.29508,-0.19143,0.20676,0.94868,0.49667,0.00095217,0.062418,0.0043765,0.063161,-0.0024923,1
0.22842,0.20489,0.022294,0.046546,0.0096636,0.047211,0.014141,0.37961,-0.19062,0.23477,0.96313,0.49497,0.020727,0.06384,0.0042311,0.049968,-0.19521,1
0.16611,0.31635,0.016134,0.047443,0.0097463,0.054103,0.49095,0.30695,-0.17076,0.23173,1.0572,0.46309,0.022498,0.063826,0.017287,0.061353,0.14785,1
0.010517,0.12823,0.024037,0.051572,0.0057756,0.039051,0.06662,0.20288,-0.29319,0.14704,0.43227,0.28814,0.016262,0.045166,0.0058119,0.036145,-0.022736,1
0.0078158,0.17414,0.0036159,0.027941,0.0082936,0.023002,0.28333,0.18049,-0.36234,0.097382,0.77906,0.45567,0.010509,0.038402,0.0036375,0.023238,-0.17977,1
0.055231,0.087169,0.0021453,0.024607,0.0052064,0.032471,0.12557,0.11846,-0.40226,0.075855,0.53133,0.37434,0.0010877,0.021262,0.0012478,0.02546,0.067536,1
0.04598,0.044622,0.0015422,0.02,0.0031768,0.024638,0.066802,0.052478,-0.46531,0.056119,0.30011,0.27384,0.002832,0.012958,0.0015667,0.014409,-0.23771,1
0.19774,0.26314,0.0093413,0.041909,0.019111,0.049313,0.39194,0.2478,-0.23766,0.23492,0.40655,0.40959,0.0064768,0.042084,0.032739,0.05271,-0.74069,1
0.34326,0.34484,0.0032948,0.028253,0.0030726,0.029921,0.67959,0.076321,-0.17795,0.32886,0.34426,0.3651,0.00039385,0.026424,0.0019784,0.023951,-0.31056,1
0.27635,0.36079,0.00045099,0.032951,0.020691,0.071836,0.11777,0.70767,-0.14635,0.3047,0.98971,0.50192,0.0086339,0.045502,0.0063673,0.12101,-0.11532,1
0.25127,0.44695,0.0021872,0.028344,0.0078146,0.045834,0.84473,0.27334,-0.002477,0.29995,1.1961,0.35957,0.0026547,0.033631,0.0091355,0.060637,0.25762,1
0.024015,0.16878,0.034726,0.036862,0.00053276,0.055122,0.19061,0.25592,0.12059,0.14225,0.74904,0.54835,0.0034833,0.054782,0.014925,0.071084,0.095234,1
0.13276,0.22639,0.028106,0.046585,0.002886,0.043814,0.3597,0.21078,0.064342,0.19594,0.67062,0.46016,0.017483,0.057411,0.0076211,0.06015,-0.21058,1
0.0054342,0.24908,0.0052901,0.056753,0.01818,0.043797,0.099388,0.43391,-0.063282,0.1536,1.0902,0.48722,0.013921,0.078693,0.0077867,0.068053,-0.31537,1
0.025234,0.41102,0.010238,0.061136,0.0030663,0.052912,0.69604,0.42019,-0.08498,0.21078,0.85554,0.446,0.0055107,0.090055,0.0013861,0.06896,-0.26238,1
0.030507,0.19291,0.026143,0.050685,0.022152,0.052785,0.092211,0.36456,-0.25879,0.14947,0.67635,0.37659,0.0055463,0.066887,0.0072733,0.079128,-0.088591,1
0.093315,0.13533,0.013113,0.02819,0.0047253,0.038803,0.21772,0.14546,-0.30295,0.12648,0.50362,0.30221,0.0046424,0.03216,0.0019242,0.026147,-0.25205,1
0.013808,0.087324,0.0026769,0.019585,0.014905,0.02036,0.14383,0.083268,-0.44507,0.070518,0.31717,0.18008,0.0016198,0.015942,0.0085305,0.0178,-0.65702,1
0.045891,0.082466,0.0029905,0.03012,0.0075383,0.035479,0.1008,0.071832,-0.52917,0.083694,0.28911,0.20602,0.008648,0.024736,0.0016801,0.035289,-0.019812,1
0.19255,0.21558,0.01069,0.034891,0.0050042,0.035633,0.35072,0.18017,-0.25804,0.20322,0.7485,0.58765,0.019325,0.037344,0.011243,0.046582,-0.30119,1
0.15658,0.52069,0.0095998,0.054791,0.020502,0.060923,0.92063,0.47677,-0.10609,0.29066,1.0663,0.47607,0.0076724,0.081218,0.0069147,0.11417,-0.15067,1
0.25772,0.42826,0.0047585,0.0456,0.00062071,0.047265,0.7421,0.41521,-0.05014,0.29625,1.1843,0.37506,0.0045392,0.067854,0.011434,0.067531,-0.27382,1
0.053948,0.38334,0.01133,0.049818,0.035822,0.075268,0.62277,0.37166,0.29114,0.23711,0.79166,0.42445,0.0035994,0.059065,0.027573,0.096954,0.037717,1
0.11488,0.31817,0.0059317,0.044664,0.013518,0.047832,0.56332,0.24111,0.25827,0.19871,0.89698,0.39771,0.0095541,0.053343,0.013578,0.061629,-0.21691,1
0.086209,0.13555,0.019231,0.040022,0.012077,0.044527,0.11527,0.2103,0.079169,0.13557,0.76433,0.43514,0.010404,0.059705,0.011376,0.053783,0.28178,1
0.052935,0.31183,0.020645,0.045365,0.013411,0.044354,0.55323,0.26039,0.055052,0.18443,0.86989,0.50713,0.011525,0.070866,0.010233,0.066256,0.17893,1
0.11835,0.14244,0.013113,0.05732,0.010746,0.039578,0.17611,0.16054,-0.099174,0.15933,0.53672,0.29419,0.012333,0.048695,0.0058914,0.049915,-0.12369,1
0.10954,0.15871,0.014066,0.056088,0.01508,0.063789,0.071284,0.21301,-0.20493,0.18962,0.53237,0.25476,0.0098902,0.071335,0.011043,0.04851,-0.19295,1
0.082172,0.13983,0.010586,0.049989,0.0056135,0.042037,0.12301,0.1797,-0.3811,0.12912,0.66442,0.45194,0.011301,0.057714,0.019666,0.043132,-0.84077,1
0.21541,0.30596,0.029281,0.056975,0.011266,0.054601,0.40455,0.34904,-0.38,0.27881,0.61066,0.37582,0.032795,0.072809,0.0040421,0.065587,0.036561,1
0.043895,0.33294,0.018478,0.038937,0.0071978,0.046101,0.45118,0.47953,-0.33891,0.17714,1.2491,0.34104,0.012677,0.064241,0.0043786,0.085939,0.21399,1
0.09353,0.22432,0.028955,0.047081,0.015783,0.068354,0.23114,0.28193,-0.18016,0.20224,0.77258,0.47401,0.030178,0.049558,0.011104,0.092653,-0.028854,1
0.17092,0.47562,0.032469,0.05218,0.022771,0.056283,0.9052,0.24175,-0.03255,0.28974,0.73566,0.55126,0.011093,0.057933,0.0019787,0.083176,-0.19194,1
0.13285,0.32061,0.010921,0.053367,0.015805,0.063349,0.28496,0.52856,0.18974,0.21287,1.1734,0.59451,0.025285,0.075806,0.023002,0.095161,-0.24556,1
0.052202,0.47045,0.0018516,0.056282,0.0019449,0.055157,0.84657,0.37544,0.20436,0.24142,1.1016,0.3769,0.013376,0.076969,0.017069,0.079197,-0.19918,1
0.045634,0.4401,0.0023099,0.032319,0.013161,0.049577,0.81077,0.31458,0.14251,0.22447,0.86992,0.45035,0.006644,0.044634,0.014348,0.064412,0.18042,1
0.25019,0.22215,0.0002898,0.037596,0.00060548,0.043507,0.35452,0.21282,0.068606,0.23972,0.94397,0.32721,0.013309,0.052221,0.01875,0.048102,0.36346,1
0.20155,0.15713,0.0035696,0.036817,0.033265,0.052633,0.062146,0.24846,-0.072911,0.23224,0.62157,0.31598,0.0011271,0.056778,0.026124,0.044679,-0.78595,1
0.045635,0.17673,0.0028462,0.049034,0.010433,0.043417,0.040262,0.30713,-0.3225,0.11649,0.98769,0.56079,0.00053851,0.064378,0.02233,0.05424,-0.38039,1
0.23085,0.24405,0.015598,0.053815,9.5432e-05,0.045454,0.36459,0.24482,-0.31798,0.24466,0.94175,0.28139,0.028265,0.062807,0.0081469,0.053455,-0.42755,1
0.14581,0.22358,0.01371,0.055398,0.01568,0.057888,0.2759,0.31491,-0.39297,0.1913,0.84313,0.38673,0.001485,0.076344,0.020441,0.08439,0.21496,1
0.0054029,0.12636,0.0060546,0.036231,0.01119,0.036482,0.10703,0.22908,-0.62,0.076667,0.40877,0.37025,0.00023567,0.056403,0.0020916,0.04102,0.013689,1
0.013523,0.21681,0.03112,0.044175,0.015251,0.038989,0.34066,0.2307,-0.34761,0.15008,0.51029,0.33362,0.012043,0.057823,0.0023861,0.043531,0.16068,1
0.21388,0.22719,0.051078,0.058087,0.019928,0.056482,0.26177,0.24529,-0.14782,0.287,0.55952,0.38369,0.022672,0.084314,0.030909,0.055958,-0.50659,1
